container_id,container_name,item_name,grade,image_url,local_image_path,width,height,current_price,sample_draws,occurrences,draw_hits,occurrences_per_draw,draw_hit_rate
nw,鸟窝,鳄鱼蛋,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050136.png,data/containers/images/loot/4_鳄鱼蛋.png,1,1,23089,100,2,2,0.02,0.02
nw,鸟窝,医疗无人机,3,https://playerhub.df.qq.com/playerhub/60004/object/15090010041.png,data/containers/images/loot/3_医疗无人机.png,2,2,35205,100,2,2,0.02,0.02
nw,鸟窝,音频播放器,3,https://playerhub.df.qq.com/playerhub/60004/object/15030010008.png,data/containers/images/loot/3_音频播放器.png,1,1,11123,100,2,2,0.02,0.02
nw,鸟窝,酒店宣传海报,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050019.png,data/containers/images/loot/2_酒店宣传海报.png,2,2,4739,100,2,2,0.02,0.02
nw,鸟窝,风冷散热器,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010018.png,data/containers/images/loot/2_风冷散热器.png,1,1,2721,100,2,2,0.02,0.02
nw,鸟窝,尖嘴钳,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010019.png,data/containers/images/loot/2_尖嘴钳.png,1,1,2482,100,2,2,0.02,0.02
nw,鸟窝,人像照片,1,https://playerhub.df.qq.com/playerhub/60004/object/15090010026.png,data/containers/images/loot/1_人像照片.png,2,1,2054,100,2,2,0.02,0.02
nw,鸟窝,内存条,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040006.png,data/containers/images/loot/4_内存条.png,1,1,28356,100,2,2,0.02,0.02
nw,鸟窝,扑克牌-2,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050054.png,data/containers/images/loot/1_扑克牌-2.png,1,1,902,100,2,2,0.02,0.02
nw,鸟窝,香喷喷炒面,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080010.png,data/containers/images/loot/3_香喷喷炒面.png,1,1,8882,100,2,2,0.02,0.02
nw,鸟窝,太阳碟,2,https://playerhub.df.qq.com/playerhub/60004/object/15080010004.png,data/containers/images/loot/2_太阳碟.png,2,2,5235,100,2,2,0.02,0.02
nw,鸟窝,个人信笺,2,https://playerhub.df.qq.com/playerhub/60004/object/15090910023.png,data/containers/images/loot/2_个人信笺.png,2,1,3286,100,2,2,0.02,0.02
nw,鸟窝,U盘,3,https://playerhub.df.qq.com/playerhub/60004/object/15070010001.png,data/containers/images/loot/3_U盘.png,1,1,11260,100,2,2,0.02,0.02
nw,鸟窝,维生素泡腾片,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050073.png,data/containers/images/loot/3_维生素泡腾片.png,1,1,10576,100,2,2,0.02,0.02
nw,鸟窝,手术镊子,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010002.png,data/containers/images/loot/2_手术镊子.png,1,1,2448,100,2,2,0.02,0.02
nw,鸟窝,阿萨拉卫队机密档案,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050064.png,data/containers/images/loot/4_阿萨拉卫队机密档案.png,1,2,27197,100,2,2,0.02,0.02
nw,鸟窝,DVD光驱,2,https://playerhub.df.qq.com/playerhub/60004/object/15030010007.png,data/containers/images/loot/2_DVD光驱.png,1,1,3861,100,2,2,0.02,0.02
nw,鸟窝,量子存储,6,https://playerhub.df.qq.com/playerhub/60004/object/15070050001.png,data/containers/images/loot/6_量子存储.png,1,1,291888,100,1,1,0.01,0.01
nw,鸟窝,扑克牌-4,1,https://playerhub.df.qq.com/playerhub/60004/object/15080050052.png,data/containers/images/loot/1_扑克牌-4.png,1,1,15004,100,1,1,0.01,0.01
nw,鸟窝,酸奶,1,https://playerhub.df.qq.com/playerhub/60004/object/15060080002.png,data/containers/images/loot/1_酸奶.png,1,1,945,100,1,1,0.01,0.01
nw,鸟窝,火药,3,https://playerhub.df.qq.com/playerhub/60004/object/15040010017.png,data/containers/images/loot/3_火药.png,1,2,23955,100,1,1,0.01,0.01
nw,鸟窝,注射器,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010010.png,data/containers/images/loot/2_注射器.png,1,1,2134,100,1,1,0.01,0.01
nw,鸟窝,加密路由器,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050045.png,data/containers/images/loot/4_加密路由器.png,2,2,89528,100,1,1,0.01,0.01
nw,鸟窝,定位接收器,6,https://playerhub.df.qq.com/playerhub/60004/object/15080050167.png,data/containers/images/loot/6_定位接收器.png,1,1,185124,100,1,1,0.01,0.01
nw,鸟窝,螺丝刀,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010005.png,data/containers/images/loot/2_螺丝刀.png,1,1,2861,100,1,1,0.01,0.01
nw,鸟窝,建筑图纸5号,2,https://playerhub.df.qq.com/playerhub/60004/object/15070010009.png,data/containers/images/loot/2_建筑图纸5号.png,2,1,3308,100,1,1,0.01,0.01
nw,鸟窝,清新橘味能量凝胶,4,https://playerhub.df.qq.com/playerhub/60004/object/15060080008.png,data/containers/images/loot/4_清新橘味能量凝胶.png,1,1,46956,100,1,1,0.01,0.01
nw,鸟窝,腕带,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050194.png,data/containers/images/loot/3_腕带.png,1,1,10395,100,1,1,0.01,0.01
nw,鸟窝,液晶显示屏,3,https://playerhub.df.qq.com/playerhub/60004/object/15030040010.png,data/containers/images/loot/3_液晶显示屏.png,2,2,25434,100,1,1,0.01,0.01
nw,鸟窝,阿萨拉新闻周刊,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050020.png,data/containers/images/loot/2_阿萨拉新闻周刊.png,2,2,5818,100,1,1,0.01,0.01
nw,鸟窝,图腾箭矢,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050139.png,data/containers/images/loot/4_图腾箭矢.png,1,1,14792,100,1,1,0.01,0.01
nw,鸟窝,野外能量棒,2,https://playerhub.df.qq.com/playerhub/60004/object/15060080009.png,data/containers/images/loot/2_野外能量棒.png,1,1,3018,100,1,1,0.01,0.01
nw,鸟窝,扑克牌-J,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010007.png,data/containers/images/loot/1_扑克牌-J.png,1,1,1612,100,1,1,0.01,0.01
nw,鸟窝,模拟温度计,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010027.png,data/containers/images/loot/2_模拟温度计.png,1,1,2404,100,1,1,0.01,0.01
nw,鸟窝,扑克牌-K,1,https://playerhub.df.qq.com/playerhub/60004/object/15040010009.png,data/containers/images/loot/1_扑克牌-K.png,1,1,1613,100,1,1,0.01,0.01
nw,鸟窝,电容,2,https://playerhub.df.qq.com/playerhub/60004/object/15020050007.png,data/containers/images/loot/2_电容.png,1,1,2639,100,1,1,0.01,0.01
nw,鸟窝,大豆蛋白粉包,3,https://playerhub.df.qq.com/playerhub/60004/object/15060080016.png,data/containers/images/loot/3_大豆蛋白粉包.png,1,1,13273,100,1,1,0.01,0.01
nw,鸟窝,电笔,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010020.png,data/containers/images/loot/2_电笔.png,1,1,2486,100,1,1,0.01,0.01
nw,鸟窝,“钻石”鱼子酱,6,https://playerhub.df.qq.com/playerhub/60004/object/15080050131.png,data/containers/images/loot/6_“钻石”鱼子酱.png,1,1,175607,100,1,1,0.01,0.01
nw,鸟窝,无线便携电钻,3,https://playerhub.df.qq.com/playerhub/60004/object/15020050002.png,data/containers/images/loot/3_无线便携电钻.png,2,1,32705,100,1,1,0.01,0.01
nw,鸟窝,电子干扰器,4,https://playerhub.df.qq.com/playerhub/60004/object/15030040014.png,data/containers/images/loot/4_电子干扰器.png,1,1,13025,100,1,1,0.01,0.01
nw,鸟窝,鼠标,1,https://playerhub.df.qq.com/playerhub/60004/object/15030010009.png,data/containers/images/loot/1_鼠标.png,1,1,922,100,1,1,0.01,0.01
nw,鸟窝,HIFI声卡,4,https://playerhub.df.qq.com/playerhub/60004/object/15030050005.png,data/containers/images/loot/4_HIFI声卡.png,2,1,28815,100,1,1,0.01,0.01
nw,鸟窝,GS5 手柄,4,https://playerhub.df.qq.com/playerhub/60004/object/15030050011.png,data/containers/images/loot/4_GS5_手柄.png,1,1,36749,100,1,1,0.01,0.01
nw,鸟窝,三角洲特种部队：刺刀特遣队,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050027.png,data/containers/images/loot/3_三角洲特种部队：刺刀特遣队.png,1,1,11535,100,1,1,0.01,0.01
nw,鸟窝,原木木板,2,https://playerhub.df.qq.com/playerhub/60004/object/15020010008.png,data/containers/images/loot/2_原木木板.png,2,1,4200,100,1,1,0.01,0.01
nw,鸟窝,鸟雕,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050193.png,data/containers/images/loot/3_鸟雕.png,1,1,10963,100,1,1,0.01,0.01
nw,鸟窝,锈迹斑斑的海盗铜币,2,https://playerhub.df.qq.com/playerhub/60004/object/15080050007.png,data/containers/images/loot/2_锈迹斑斑的海盗铜币.png,1,1,2686,100,1,1,0.01,0.01
nw,鸟窝,机械破障锤,3,https://playerhub.df.qq.com/playerhub/60004/object/15020010018.png,data/containers/images/loot/3_机械破障锤.png,2,2,38180,100,1,1,0.01,0.01
nw,鸟窝,专业声卡,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050038.png,data/containers/images/loot/4_专业声卡.png,2,1,43346,100,1,1,0.01,0.01
nw,鸟窝,插座,2,https://playerhub.df.qq.com/playerhub/60004/object/15040010012.png,data/containers/images/loot/2_插座.png,1,1,2278,100,1,1,0.01,0.01
nw,鸟窝,雷斯的乐谱本,5,https://playerhub.df.qq.com/playerhub/60004/object/15080050013.png,data/containers/images/loot/5_雷斯的乐谱本.png,1,2,82285,100,1,1,0.01,0.01
nw,鸟窝,广角镜头,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050037.png,data/containers/images/loot/4_广角镜头.png,2,1,52662,100,1,1,0.01,0.01
ylwzd,医疗物资堆,强效注射器,2,https://playerhub.df.qq.com/playerhub/60004/object/14020000003.png,data/containers/images/loot/2_强效注射器.png,1,1,7465,100,18,18,0.18,0.18
ylwzd,医疗物资堆,盐溶液,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010001.png,data/containers/images/loot/2_盐溶液.png,1,1,2363,100,17,17,0.17,0.17
ylwzd,医疗物资堆,DEK野战手术包,4,https://playerhub.df.qq.com/playerhub/60004/object/14030000003.png,data/containers/images/loot/4_DEK野战手术包.png,3,1,28000,100,11,11,0.11,0.11
ylwzd,医疗物资堆,手术镊子,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010002.png,data/containers/images/loot/2_手术镊子.png,1,1,2448,100,10,10,0.1,0.1
ylwzd,医疗物资堆,DVE止疼片,4,https://playerhub.df.qq.com/playerhub/60004/object/14050000003.png,data/containers/images/loot/4_DVE止疼片.png,1,1,23541,100,9,9,0.09,0.09
ylwzd,医疗物资堆,注射器,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010010.png,data/containers/images/loot/2_注射器.png,1,1,2134,100,8,8,0.08,0.08
ylwzd,医疗物资堆,无菌敷料包,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050057.png,data/containers/images/loot/4_无菌敷料包.png,1,2,38585,100,7,7,0.07,0.07
ylwzd,医疗物资堆,E型滤毒罐,5,https://playerhub.df.qq.com/playerhub/60004/object/15040010019.png,data/containers/images/loot/5_E型滤毒罐.png,1,1,59271,100,7,7,0.07,0.07
ylwzd,医疗物资堆,野战急救包,3,https://playerhub.df.qq.com/playerhub/60004/object/14020000004.png,data/containers/images/loot/3_野战急救包.png,2,1,13036,100,7,7,0.07,0.07
ylwzd,医疗物资堆,输液工具,2,https://images.kkrb.net/playerhub/60004/object/15060010012.png,data/containers/images/loot/2_输液工具.png,1,1,2746,100,6,6,0.06,0.06
ylwzd,医疗物资堆,OE2战斗兴奋剂,3,https://playerhub.df.qq.com/playerhub/60004/object/14070000008.png,data/containers/images/loot/3_OE2战斗兴奋剂.png,1,1,33083,100,6,6,0.06,0.06
ylwzd,医疗物资堆,战术快拆手术包,2,https://playerhub.df.qq.com/playerhub/60004/object/14030000002.png,data/containers/images/loot/2_战术快拆手术包.png,2,1,8943,100,6,6,0.06,0.06
ylwzd,医疗物资堆,小药瓶,2,https://playerhub.df.qq.com/playerhub/60004/object/15060010003.png,data/containers/images/loot/2_小药瓶.png,1,1,2712,100,5,5,0.05,0.05
ylwzd,医疗物资堆,户外医疗箱,4,https://playerhub.df.qq.com/playerhub/60004/object/14020000005.png,data/containers/images/loot/4_户外医疗箱.png,3,1,58555,100,4,4,0.04,0.04
ylwzd,医疗物资堆,瓶装抗生素,2,https://playerhub.df.qq.com/playerhub/60004/object/14050000002.png,data/containers/images/loot/2_瓶装抗生素.png,1,1,6680,100,4,4,0.04,0.04
ylwzd,医疗物资堆,额温枪,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010004.png,data/containers/images/loot/3_额温枪.png,1,1,11561,100,3,3,0.03,0.03
ylwzd,医疗物资堆,CAT止血带,1,https://playerhub.df.qq.com/playerhub/60004/object/14040000001.png,data/containers/images/loot/1_CAT止血带.png,1,1,2640,100,3,3,0.03,0.03
ylwzd,医疗物资堆,听诊器,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010006.png,data/containers/images/loot/3_听诊器.png,1,2,17221,100,3,3,0.03,0.03
ylwzd,医疗物资堆,体能激活针,3,https://playerhub.df.qq.com/playerhub/60004/object/14070000006.png,data/containers/images/loot/3_体能激活针.png,1,1,28765,100,2,2,0.02,0.02
ylwzd,医疗物资堆,医用酒精,3,https://playerhub.df.qq.com/playerhub/60004/object/15060010007.png,data/containers/images/loot/3_医用酒精.png,1,1,11428,100,2,2,0.02,0.02
ylwzd,医疗物资堆,人工膝关节,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050114.png,data/containers/images/loot/4_人工膝关节.png,1,2,24434,100,2,2,0.02,0.02
ylwzd,医疗物资堆,感知强化剂,4,https://playerhub.df.qq.com/playerhub/60004/object/14070000005.png,data/containers/images/loot/4_感知强化剂.png,1,1,49500,100,2,2,0.02,0.02
ylwzd,医疗物资堆,血压仪,4,https://playerhub.df.qq.com/playerhub/60004/object/15060040002.png,data/containers/images/loot/4_血压仪.png,2,2,46491,100,1,1,0.01,0.01
ylwzd,医疗物资堆,离心机,4,https://playerhub.df.qq.com/playerhub/60004/object/15080050117.png,data/containers/images/loot/4_离心机.png,2,2,61164,100,1,1,0.01,0.01
ylwzd,医疗物资堆,手术剪刀,1,https://playerhub.df.qq.com/playerhub/60004/object/15060010008.png,data/containers/images/loot/1_手术剪刀.png,1,1,1012,100,1,1,0.01,0.01
ylwzd,医疗物资堆,含氟牙膏,1,https://playerhub.df.qq.com/playerhub/60004/object/15010010004.png,data/containers/images/loot/1_含氟牙膏.png,1,2,2264,100,1,1,0.01,0.01
ylwzd,医疗物资堆,电子显微镜,3,https://playerhub.df.qq.com/playerhub/60004/object/15080050116.png,data/containers/images/loot/3_电子显微镜.png,1,3,17664,100,1,1,0.01,0.01
ylwzd,医疗物资堆,医疗无人机,3,https://playerhub.df.qq.com/playerhub/60004/object/15090010041.png,data/containers/images/loot/3_医疗无人机.png,2,2,35205,100,1,1,0.01,0.01
ylwzd,医疗物资堆,去甲肾上腺素,3,https://playerhub.df.qq.com/playerhub/60004/object/14070000009.png,data/containers/images/loot/3_去甲肾上腺素.png,1,1,11550,100,1,1,0.01,0.01
ylwzd,医疗物资堆,体内除颤器,5,https://playerhub.df.qq.com/playerhub/60004/object/15080050115.png,data/containers/images/loot/5_体内除颤器.png,1,1,58466,100,1,1,0.01,0.01
dwqx,大武器箱,左轮实用长管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000459.png,data/containers/images/loot/2_左轮实用长管.png,2,1,3478,100,11,10,0.11,0.1
dwqx,大武器箱,沙鹰13发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000296.png,data/containers/images/loot/2_沙鹰13发弹匣.png,1,2,5694,100,11,11,0.11,0.11
dwqx,大武器箱,93R实用长枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000464.png,data/containers/images/loot/2_93R实用长枪管.png,2,1,3893,100,10,10,0.1,0.1
dwqx,大武器箱,93R实用重枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000465.png,data/containers/images/loot/2_93R实用重枪管.png,2,1,3907,100,9,9,0.09,0.09
dwqx,大武器箱,G系手枪25发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000293.png,data/containers/images/loot/2_G系手枪25发弹匣.png,1,2,4800,100,9,9,0.09,0.09
dwqx,大武器箱,.357左轮逐风者长枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000485.png,data/containers/images/loot/2_.357左轮逐风者长枪管.png,2,1,20911,100,9,9,0.09,0.09
dwqx,大武器箱,G系手枪33发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000294.png,data/containers/images/loot/2_G系手枪33发弹匣.png,1,2,13142,100,8,8,0.08,0.08
dwqx,大武器箱,M1014导轨护木,2,https://playerhub.df.qq.com/playerhub/60004/object/13050000188.png,data/containers/images/loot/2_M1014导轨护木.png,2,1,6378,100,8,7,0.08,0.07
dwqx,大武器箱,左轮实用短管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000458.png,data/containers/images/loot/2_左轮实用短管.png,2,1,3490,100,7,7,0.07,0.07
dwqx,大武器箱,SV98两脚架,2,https://playerhub.df.qq.com/playerhub/60004/object/13170000003.png,data/containers/images/loot/2_SV98两脚架.png,1,2,5628,100,6,6,0.06,0.06
dwqx,大武器箱,M870导轨护木,1,https://playerhub.df.qq.com/playerhub/60004/object/13050000191.png,data/containers/images/loot/1_M870导轨护木.png,2,1,2266,100,6,6,0.06,0.06
dwqx,大武器箱,.357口径左轮长枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000167.png,data/containers/images/loot/2_.357口径左轮长枪管.png,2,1,7057,100,6,6,0.06,0.06
dwqx,大武器箱,.357左轮逐风者枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000484.png,data/containers/images/loot/2_.357左轮逐风者枪管.png,2,1,20399,100,6,6,0.06,0.06
dwqx,大武器箱,93R远射超长枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000467.png,data/containers/images/loot/2_93R远射超长枪管.png,2,1,7768,100,5,5,0.05,0.05
dwqx,大武器箱,OLIGHT WARRIOR 3S联名手电,4,https://playerhub.df.qq.com/playerhub/60004/object/15200000044.png,data/containers/images/loot/4_OLIGHT_WARRIOR_3S联名手电.png,1,1,22772,100,5,5,0.05,0.05
dwqx,大武器箱,93R战术枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000508.png,data/containers/images/loot/2_93R战术枪管.png,2,1,8018,100,5,5,0.05,0.05
dwqx,大武器箱,5.56*45 30发铝匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000036.png,data/containers/images/loot/2_5.56_45_30发铝匣.png,1,2,3530,100,4,4,0.04,0.04
dwqx,大武器箱,S12K扩容10发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000289.png,data/containers/images/loot/2_S12K扩容10发弹匣.png,1,2,6125,100,4,4,0.04,0.04
dwqx,大武器箱,特种钢,4,https://images.kkrb.net/playerhub/60004/object/15020050005.png,data/containers/images/loot/4_特种钢.png,2,1,18962,100,4,4,0.04,0.04
dwqx,大武器箱,M870扩容枪管,2,https://playerhub.df.qq.com/playerhub/60004/object/13020000494.png,data/containers/images/loot/2_M870扩容枪管.png,2,1,5346,100,4,4,0.04,0.04
dwqx,大武器箱,G3伸缩枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000128.png,data/containers/images/loot/2_G3伸缩枪托.png,2,1,3551,100,4,4,0.04,0.04
dwqx,大武器箱,AK聚合物枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000116.png,data/containers/images/loot/2_AK聚合物枪托.png,2,1,3543,100,3,3,0.03,0.03
dwqx,大武器箱,蜂网遮光罩,4,https://playerhub.df.qq.com/playerhub/60004/object/13370000001.png,data/containers/images/loot/4_蜂网遮光罩.png,1,1,18517,100,3,3,0.03,0.03
dwqx,大武器箱,AK枪托尾盖,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000172.png,data/containers/images/loot/2_AK枪托尾盖.png,1,1,1775,100,3,3,0.03,0.03
dwqx,大武器箱,5.56*45 30发聚合物弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000030.png,data/containers/images/loot/2_5.56_45_30发聚合物弹匣.png,1,2,7424,100,3,3,0.03,0.03
dwqx,大武器箱,UZI 45发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000280.png,data/containers/images/loot/2_UZI_45发弹匣.png,1,2,14270,100,3,3,0.03,0.03
dwqx,大武器箱,实用轻型枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000106.png,data/containers/images/loot/2_实用轻型枪托.png,2,1,3522,100,3,3,0.03,0.03
dwqx,大武器箱,钢制膛口制退器,3,https://playerhub.df.qq.com/playerhub/60004/object/13130000158.png,data/containers/images/loot/3_钢制膛口制退器.png,1,1,14154,100,3,3,0.03,0.03
dwqx,大武器箱,PKM扩容弹箱,3,https://playerhub.df.qq.com/playerhub/60004/object/13120000301.png,data/containers/images/loot/3_PKM扩容弹箱.png,2,2,37084,100,3,3,0.03,0.03
dwqx,大武器箱,AK枪托缓冲垫,2,https://playerhub.df.qq.com/playerhub/60004/object/13240000006.png,data/containers/images/loot/2_AK枪托缓冲垫.png,1,1,2279,100,3,3,0.03,0.03
dwqx,大武器箱,左轮狙击后握,2,https://playerhub.df.qq.com/playerhub/60004/object/13030000060.png,data/containers/images/loot/2_左轮狙击后握.png,1,1,5181,100,3,3,0.03,0.03
dwqx,大武器箱,UZI枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000130.png,data/containers/images/loot/2_UZI枪托.png,2,1,5318,100,3,3,0.03,0.03
dwqx,大武器箱,精英轻型枪托,3,https://playerhub.df.qq.com/playerhub/60004/object/13040000109.png,data/containers/images/loot/3_精英轻型枪托.png,2,1,16291,100,2,2,0.02,0.02
dwqx,大武器箱,组合式护木片,2,https://playerhub.df.qq.com/playerhub/60004/object/13320000020.png,data/containers/images/loot/2_组合式护木片.png,1,1,5662,100,2,2,0.02,0.02
dwqx,大武器箱,AKM突击步枪,0,https://playerhub.df.qq.com/playerhub/60004/object/18010000006.png,data/containers/images/loot/0_AKM突击步枪.png,5,2,123182,100,2,2,0.02,0.02
dwqx,大武器箱,俄式准直二倍瞄准镜,2,https://playerhub.df.qq.com/playerhub/60004/object/13110000042.png,data/containers/images/loot/2_俄式准直二倍瞄准镜.png,1,1,14245,100,2,2,0.02,0.02
dwqx,大武器箱,耀斑战术手电,4,https://playerhub.df.qq.com/playerhub/60004/object/13160000007.png,data/containers/images/loot/4_耀斑战术手电.png,1,1,35412,100,2,2,0.02,0.02
dwqx,大武器箱,RK-0前握把,4,https://playerhub.df.qq.com/playerhub/60004/object/13140000029.png,data/containers/images/loot/4_RK-0前握把.png,1,1,31617,100,2,2,0.02,0.02
dwqx,大武器箱,Osight微型瞄准镜,3,https://playerhub.df.qq.com/playerhub/60004/object/13110000087.png,data/containers/images/loot/3_Osight微型瞄准镜.png,1,1,32897,100,2,2,0.02,0.02
dwqx,大武器箱,实用枪灯,3,https://playerhub.df.qq.com/playerhub/60004/object/13160000008.png,data/containers/images/loot/3_实用枪灯.png,1,1,10050,100,2,2,0.02,0.02
dwqx,大武器箱,G3战斗步枪,0,https://playerhub.df.qq.com/playerhub/60004/object/18010000023.png,data/containers/images/loot/0_G3战斗步枪.png,5,2,53142,100,2,2,0.02,0.02
dwqx,大武器箱,UR特种战术枪托,4,https://playerhub.df.qq.com/playerhub/60004/object/13040000110.png,data/containers/images/loot/4_UR特种战术枪托.png,2,1,46345,100,2,2,0.02,0.02
dwqx,大武器箱,实用稳定枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000104.png,data/containers/images/loot/2_实用稳定枪托.png,2,1,3534,100,2,2,0.02,0.02
dwqx,大武器箱,AK骨架枪托,2,https://playerhub.df.qq.com/playerhub/60004/object/13040000119.png,data/containers/images/loot/2_AK骨架枪托.png,2,1,3534,100,2,2,0.02,0.02
dwqx,大武器箱,侦察1.5/5可调瞄准镜,4,https://playerhub.df.qq.com/playerhub/60004/object/13110000052.png,data/containers/images/loot/4_侦察1.5_5可调瞄准镜.png,2,1,45006,100,1,1,0.01,0.01
dwqx,大武器箱,AUG精英脚架长枪管,3,https://playerhub.df.qq.com/playerhub/60004/object/13020000367.png,data/containers/images/loot/3_AUG精英脚架长枪管.png,2,1,104076,100,1,1,0.01,0.01
dwqx,大武器箱,P90冲锋枪,0,https://playerhub.df.qq.com/playerhub/60004/object/18020000002.png,data/containers/images/loot/0_P90冲锋枪.png,4,2,94505,100,1,1,0.01,0.01
dwqx,大武器箱,先进多口径消音器,4,https://playerhub.df.qq.com/playerhub/60004/object/13130000208.png,data/containers/images/loot/4_先进多口径消音器.png,1,1,40811,100,1,1,0.01,0.01
dwqx,大武器箱,PKM通用机枪,0,https://playerhub.df.qq.com/playerhub/60004/object/18040000001.png,data/containers/images/loot/0_PKM通用机枪.png,5,2,115513,100,1,1,0.01,0.01
dwqx,大武器箱,M7灵蜥短枪管,4,https://playerhub.df.qq.com/playerhub/60004/object/13020000518.png,data/containers/images/loot/4_M7灵蜥短枪管.png,2,1,51713,100,1,1,0.01,0.01
dwqx,大武器箱,AKS74U 30发弹匣,2,https://playerhub.df.qq.com/playerhub/60004/object/13120000327.png,data/containers/images/loot/2_AKS74U_30发弹匣.png,1,2,3697,100,1,1,0.01,0.01
dwqx,大武器箱,通用托腮板,3,https://playerhub.df.qq.com/playerhub/60004/object/13290000001.png,data/containers/images/loot/3_通用托腮板.png,1,1,18005,100,1,1,0.01,0.01
dwqx,大武器箱,侧置战斗红点瞄准镜,4,https://playerhub.df.qq.com/playerhub/60004/object/13110000079.png,data/containers/images/loot/4_侧置战斗红点瞄准镜.png,1,1,22526,100,1,1,0.01,0.01
dwqx,大武器箱,AR MOE后握把,3,https://playerhub.df.qq.com/playerhub/60004/object/13030000187.png,data/containers/images/loot/3_AR_MOE后握把.png,1,1,25012,100,1,1,0.01,0.01
dwqx,大武器箱,ZFSG战术握把,2,https://playerhub.df.qq.com/playerhub/60004/object/13140000028.png,data/containers/images/loot/2_ZFSG战术握把.png,1,1,3554,100,1,1,0.01,0.01
dwqx,大武器箱,射手D-2后握把,3,https://playerhub.df.qq.com/playerhub/60004/object/13030000114.png,data/containers/images/loot/3_射手D-2后握把.png,1,1,10890,100,1,1,0.01,0.01
dwqx,大武器箱,影袭导轨枪托,4,https://playerhub.df.qq.com/playerhub/60004/object/13040000007.png,data/containers/images/loot/4_影袭导轨枪托.png,2,1,50033,100,1,1,0.01,0.01
dwqx,大武器箱,战术垂直握把,4,https://playerhub.df.qq.com/playerhub/60004/object/13140000032.png,data/containers/images/loot/4_战术垂直握把.png,1,1,24921,100,1,1,0.01,0.01
dwqx,大武器箱,斜角阻手器,4,https://playerhub.df.qq.com/playerhub/60004/object/13140000026.png,data/containers/images/loot/4_斜角阻手器.png,1,1,34498,100,1,1,0.01,0.01
dwqx,大武器箱,野蜂冲锋枪快拔套(绿),2,https://playerhub.df.qq.com/playerhub/60004/object/13340000006.png,data/containers/images/loot/2_野蜂冲锋枪快拔套(绿).png,1,1,5631,100,1,1,0.01,0.01
dwqx,大武器箱,SR-3M紧凑突击步枪,0,https://playerhub.df.qq.com/playerhub/60004/object/18020000008.png,data/containers/images/loot/0_SR-3M紧凑突击步枪.png,4,2,124173,100,1,1,0.01,0.01
